game_id,home_team,away_team,game_date,home_goals,away_goals,home_xGoalsPercentage,home_corsiPercentage,home_fenwickPercentage,home_iceTime,home_xOnGoalFor,home_xGoalsFor,home_xReboundsFor,home_xFreezeFor,home_xPlayStoppedFor,home_xPlayContinuedInZoneFor,home_xPlayContinuedOutsideZoneFor,home_flurryAdjustedxGoalsFor,home_scoreVenueAdjustedxGoalsFor,home_flurryScoreVenueAdjustedxGoalsFor,home_shotsOnGoalFor,home_missedShotsFor,home_blockedShotAttemptsFor,home_shotAttemptsFor,home_goalsFor,home_reboundsFor,home_reboundGoalsFor,home_freezeFor,home_playStoppedFor,home_playContinuedInZoneFor,home_playContinuedOutsideZoneFor,home_savedShotsOnGoalFor,home_savedUnblockedShotAttemptsFor,home_penaltiesFor,home_penalityMinutesFor,home_faceOffsWonFor,home_hitsFor,home_takeawaysFor,home_giveawaysFor,home_lowDangerShotsFor,home_mediumDangerShotsFor,home_highDangerShotsFor,home_lowDangerxGoalsFor,home_mediumDangerxGoalsFor,home_highDangerxGoalsFor,home_lowDangerGoalsFor,home_mediumDangerGoalsFor,home_highDangerGoalsFor,home_scoreAdjustedShotsAttemptsFor,home_unblockedShotAttemptsFor,home_scoreAdjustedUnblockedShotAttemptsFor,home_dZoneGiveawaysFor,home_xGoalsFromxReboundsOfShotsFor,home_xGoalsFromActualReboundsOfShotsFor,home_reboundxGoalsFor,home_totalShotCreditFor,home_scoreAdjustedTotalShotCreditFor,home_scoreFlurryAdjustedTotalShotCreditFor,home_xOnGoalAgainst,home_xGoalsAgainst,home_xReboundsAgainst,home_xFreezeAgainst,home_xPlayStoppedAgainst,home_xPlayContinuedInZoneAgainst,home_xPlayContinuedOutsideZoneAgainst,home_flurryAdjustedxGoalsAgainst,home_scoreVenueAdjustedxGoalsAgainst,home_flurryScoreVenueAdjustedxGoalsAgainst,home_shotsOnGoalAgainst,home_missedShotsAgainst,home_blockedShotAttemptsAgainst,home_shotAttemptsAgainst,home_goalsAgainst,home_reboundsAgainst,home_reboundGoalsAgainst,home_freezeAgainst,home_playStoppedAgainst,home_playContinuedInZoneAgainst,home_playContinuedOutsideZoneAgainst,home_savedShotsOnGoalAgainst,home_savedUnblockedShotAttemptsAgainst,home_penaltiesAgainst,home_penalityMinutesAgainst,home_faceOffsWonAgainst,home_hitsAgainst,home_takeawaysAgainst,home_giveawaysAgainst,home_lowDangerShotsAgainst,home_mediumDangerShotsAgainst,home_highDangerShotsAgainst,home_lowDangerxGoalsAgainst,home_mediumDangerxGoalsAgainst,home_highDangerxGoalsAgainst,home_lowDangerGoalsAgainst,home_mediumDangerGoalsAgainst,home_highDangerGoalsAgainst,home_scoreAdjustedShotsAttemptsAgainst,home_unblockedShotAttemptsAgainst,home_scoreAdjustedUnblockedShotAttemptsAgainst,home_dZoneGiveawaysAgainst,home_xGoalsFromxReboundsOfShotsAgainst,home_xGoalsFromActualReboundsOfShotsAgainst,home_reboundxGoalsAgainst,home_totalShotCreditAgainst,home_scoreAdjustedTotalShotCreditAgainst,home_scoreFlurryAdjustedTotalShotCreditAgainst,away_xGoalsPercentage,away_corsiPercentage,away_fenwickPercentage,away_iceTime,away_xOnGoalFor,away_xGoalsFor,away_xReboundsFor,away_xFreezeFor,away_xPlayStoppedFor,away_xPlayContinuedInZoneFor,away_xPlayContinuedOutsideZoneFor,away_flurryAdjustedxGoalsFor,away_scoreVenueAdjustedxGoalsFor,away_flurryScoreVenueAdjustedxGoalsFor,away_shotsOnGoalFor,away_missedShotsFor,away_blockedShotAttemptsFor,away_shotAttemptsFor,away_goalsFor,away_reboundsFor,away_reboundGoalsFor,away_freezeFor,away_playStoppedFor,away_playContinuedInZoneFor,away_playContinuedOutsideZoneFor,away_savedShotsOnGoalFor,away_savedUnblockedShotAttemptsFor,away_penaltiesFor,away_penalityMinutesFor,away_faceOffsWonFor,away_hitsFor,away_takeawaysFor,away_giveawaysFor,away_lowDangerShotsFor,away_mediumDangerShotsFor,away_highDangerShotsFor,away_lowDangerxGoalsFor,away_mediumDangerxGoalsFor,away_highDangerxGoalsFor,away_lowDangerGoalsFor,away_mediumDangerGoalsFor,away_highDangerGoalsFor,away_scoreAdjustedShotsAttemptsFor,away_unblockedShotAttemptsFor,away_scoreAdjustedUnblockedShotAttemptsFor,away_dZoneGiveawaysFor,away_xGoalsFromxReboundsOfShotsFor,away_xGoalsFromActualReboundsOfShotsFor,away_reboundxGoalsFor,away_totalShotCreditFor,away_scoreAdjustedTotalShotCreditFor,away_scoreFlurryAdjustedTotalShotCreditFor,away_xOnGoalAgainst,away_xGoalsAgainst,away_xReboundsAgainst,away_xFreezeAgainst,away_xPlayStoppedAgainst,away_xPlayContinuedInZoneAgainst,away_xPlayContinuedOutsideZoneAgainst,away_flurryAdjustedxGoalsAgainst,away_scoreVenueAdjustedxGoalsAgainst,away_flurryScoreVenueAdjustedxGoalsAgainst,away_shotsOnGoalAgainst,away_missedShotsAgainst,away_blockedShotAttemptsAgainst,away_shotAttemptsAgainst,away_goalsAgainst,away_reboundsAgainst,away_reboundGoalsAgainst,away_freezeAgainst,away_playStoppedAgainst,away_playContinuedInZoneAgainst,away_playContinuedOutsideZoneAgainst,away_savedShotsOnGoalAgainst,away_savedUnblockedShotAttemptsAgainst,away_penaltiesAgainst,away_penalityMinutesAgainst,away_faceOffsWonAgainst,away_hitsAgainst,away_takeawaysAgainst,away_giveawaysAgainst,away_lowDangerShotsAgainst,away_mediumDangerShotsAgainst,away_highDangerShotsAgainst,away_lowDangerxGoalsAgainst,away_mediumDangerxGoalsAgainst,away_highDangerxGoalsAgainst,away_lowDangerGoalsAgainst,away_mediumDangerGoalsAgainst,away_highDangerGoalsAgainst,away_scoreAdjustedShotsAttemptsAgainst,away_unblockedShotAttemptsAgainst,away_scoreAdjustedUnblockedShotAttemptsAgainst,away_dZoneGiveawaysAgainst,away_xGoalsFromxReboundsOfShotsAgainst,away_xGoalsFromActualReboundsOfShotsAgainst,away_reboundxGoalsAgainst,away_totalShotCreditAgainst,away_scoreAdjustedTotalShotCreditAgainst,away_scoreFlurryAdjustedTotalShotCreditAgainst
2025020391,NYR,TBL,20251129,1,4,0.49,0.49,0.48,237240,1792.68,148.64,119.82,455.7,61.84,983.15,708.86,143.14,148.8,143.32,1554,924,1081,3559,149,197,18,336,4,907,885,1405,2329,252,561,1844,1943,291,1045,1894,445,139,55.09,53.83,39.73,74,61,14,3540.83,2478,2468.5,525,24.95,39.57,39.65,133.93,134.07,131.9,1963.54,157.7,127.68,498.81,66.21,1059.45,783.13,151.78,159.59,153.57,1757,936,1034,3727,151,204,21,343,3,972,1020,1606,2542,211,477,1537,1484,320,1040,2100,446,147,62.3,55.58,39.82,70,59,22,3770.22,2693,2726.2,539,26.5,39.63,39.96,144.25,145.82,143.5,0.54,0.53,0.53,228888,1949.01,169.39,129.21,487.55,65.33,1036.59,773.94,161.3,171.27,163.03,1691,971,1044,3706,188,234,24,368,3,988,881,1503,2474,341,834,1599,1491,254,980,1978,521,163,60.34,63.89,45.15,78,85,25,3754.34,2662,2686.18,425,26.99,45.82,45.82,150.55,152.2,148.4,1761.99,145.12,112.89,450.01,59.78,935.59,697.62,139.55,145.32,139.73,1596,805,828,3229,145,188,17,351,2,814,901,1451,2256,331,790,1715,1664,320,999,1841,435,125,55.98,52.9,36.25,74,50,21,3209.01,2401,2398.26,508,23.49,36.55,36.55,132.06,132.31,129.94
2025020415,NYR,DAL,20251202,3,2,0.49,0.49,0.48,237240,1792.68,148.64,119.82,455.7,61.84,983.15,708.86,143.14,148.8,143.32,1554,924,1081,3559,149,197,18,336,4,907,885,1405,2329,252,561,1844,1943,291,1045,1894,445,139,55.09,53.83,39.73,74,61,14,3540.83,2478,2468.5,525,24.95,39.57,39.65,133.93,134.07,131.9,1963.54,157.7,127.68,498.81,66.21,1059.45,783.13,151.78,159.59,153.57,1757,936,1034,3727,151,204,21,343,3,972,1020,1606,2542,211,477,1537,1484,320,1040,2100,446,147,62.3,55.58,39.82,70,59,22,3770.22,2693,2726.2,539,26.5,39.63,39.96,144.25,145.82,143.5,0.51,0.47,0.48,233800,1659.19,152.99,110.81,414.98,55.54,869.07,641.62,146.82,155.16,148.88,1507,738,891,3136,163,193,27,306,2,800,781,1344,2082,251,552,1679,1438,296,1019,1619,475,151,52.33,58.91,41.74,73,65,25,3199.21,2245,2279.66,496,23.17,39.65,39.65,136.5,138.26,135.99,1783.08,149.41,112.96,453.11,60.24,947.49,704.77,144.72,148.89,144.23,1580,848,1046,3474,132,194,21,311,3,848,940,1448,2296,256,558,1532,1811,304,1131,1869,414,145,57.9,50.23,41.28,66,42,24,3446.5,2428,2419.79,517,23.48,38.4,38.7,134.18,133.93,132.14
2025020441,NYR,COL,20251206,2,3,0.49,0.49,0.48,237240,1792.68,148.64,119.82,455.7,61.84,983.15,708.86,143.14,148.8,143.32,1554,924,1081,3559,149,197,18,336,4,907,885,1405,2329,252,561,1844,1943,291,1045,1894,445,139,55.09,53.83,39.73,74,61,14,3540.83,2478,2468.5,525,24.95,39.57,39.65,133.93,134.07,131.9,1963.54,157.7,127.68,498.81,66.21,1059.45,783.13,151.78,159.59,153.57,1757,936,1034,3727,151,204,21,343,3,972,1020,1606,2542,211,477,1537,1484,320,1040,2100,446,147,62.3,55.58,39.82,70,59,22,3770.22,2693,2726.2,539,26.5,39.63,39.96,144.25,145.82,143.5,0.57,0.57,0.56,229328,2254.72,192.79,147.65,579.32,76.11,1223.33,892.79,184.84,196.57,188.47,2087,1025,1279,4391,210,247,31,452,1,1183,1019,1877,2902,221,469,1798,1221,290,1051,2386,528,198,72.73,66.62,53.43,119,57,34,4510.69,3112,3178.62,463,30.82,50.7,50.7,172.91,176.17,172.31,1807.12,148.05,117.99,459.23,60.82,958.17,711.8,141.73,145.95,139.72,1561,896,895,3352,125,217,14,375,3,839,898,1436,2332,247,525,1738,1531,292,1070,1870,445,142,51.67,57.38,39,57,50,18,3271.06,2457,2413.14,551,24.56,40.1,40.36,132.19,130.41,128.25
2025020458,NYR,VGK,20251207,2,3,0.49,0.49,0.48,237240,1792.68,148.64,119.82,455.7,61.84,983.15,708.86,143.14,148.8,143.32,1554,924,1081,3559,149,197,18,336,4,907,885,1405,2329,252,561,1844,1943,291,1045,1894,445,139,55.09,53.83,39.73,74,61,14,3540.83,2478,2468.5,525,24.95,39.57,39.65,133.93,134.07,131.9,1963.54,157.7,127.68,498.81,66.21,1059.45,783.13,151.78,159.59,153.57,1757,936,1034,3727,151,204,21,343,3,972,1020,1606,2542,211,477,1537,1484,320,1040,2100,446,147,62.3,55.58,39.82,70,59,22,3770.22,2693,2726.2,539,26.5,39.63,39.96,144.25,145.82,143.5,0.54,0.52,0.53,241699,1998.16,167.84,133.26,492.25,66.19,1061.96,798.56,161.62,167.51,161.38,1798,923,1081,3802,167,191,26,429,2,973,959,1631,2554,216,503,1798,1583,291,1142,2052,511,158,60.19,63.52,44.13,65,70,32,3774.23,2721,2702.41,496,27.83,38.82,38.9,156.69,156.54,154.05,1777.29,141.16,115.99,450.77,61.75,963.32,709.02,136.4,142.65,137.86,1495,947,1040,3482,169,186,24,325,3,904,855,1326,2273,236,539,1721,1620,333,1017,1912,399,131,56.07,49.16,35.93,85,59,25,3523.23,2442,2472.82,479,24.14,32.94,33.1,132.2,133.64,131.46
2025020500,NYR,MTL,20251213,5,4,0.49,0.49,0.48,237240,1792.68,148.64,119.82,455.7,61.84,983.15,708.86,143.14,148.8,143.32,1554,924,1081,3559,149,197,18,336,4,907,885,1405,2329,252,561,1844,1943,291,1045,1894,445,139,55.09,53.83,39.73,74,61,14,3540.83,2478,2468.5,525,24.95,39.57,39.65,133.93,134.07,131.9,1963.54,157.7,127.68,498.81,66.21,1059.45,783.13,151.78,159.59,153.57,1757,936,1034,3727,151,204,21,343,3,972,1020,1606,2542,211,477,1537,1484,320,1040,2100,446,147,62.3,55.58,39.82,70,59,22,3770.22,2693,2726.2,539,26.5,39.63,39.96,144.25,145.82,143.5,0.48,0.49,0.5,231805,1811.83,155.15,117.39,446.55,61.99,978.02,731.88,149.43,156.16,150.4,1578,913,962,3453,178,173,15,374,3,885,878,1400,2313,286,631,1668,1663,291,937,1884,469,138,60.24,56.61,38.31,91,65,22,3476.25,2491,2506.22,441,24.37,32.73,32.73,146.79,147.8,145.14,1879.95,167.52,120.8,473.03,62.8,976.01,724.86,160.05,167.81,160.37,1627,898,1101,3626,155,224,17,347,2,896,901,1472,2370,272,609,1584,1658,298,1037,1834,518,173,56.1,63.63,47.8,64,67,24,3614.43,2525,2519.49,485,25.18,43.48,43.68,149.01,149.18,146.12
2025020515,NYR,ANA,20251215,1,4,0.49,0.49,0.48,237240,1792.68,148.64,119.82,455.7,61.84,983.15,708.86,143.14,148.8,143.32,1554,924,1081,3559,149,197,18,336,4,907,885,1405,2329,252,561,1844,1943,291,1045,1894,445,139,55.09,53.83,39.73,74,61,14,3540.83,2478,2468.5,525,24.95,39.57,39.65,133.93,134.07,131.9,1963.54,157.7,127.68,498.81,66.21,1059.45,783.13,151.78,159.59,153.57,1757,936,1034,3727,151,204,21,343,3,972,1020,1606,2542,211,477,1537,1484,320,1040,2100,446,147,62.3,55.58,39.82,70,59,22,3770.22,2693,2726.2,539,26.5,39.63,39.96,144.25,145.82,143.5,0.52,0.52,0.52,231679,2150.95,179.45,140.24,548.48,74.37,1150.55,849.04,171.83,177.88,170.41,1854,1090,1088,4032,165,252,25,431,4,1024,1068,1689,2779,262,605,1695,1567,322,1050,2249,534,161,66.64,66.64,46.16,74,64,27,3989.52,2944,2916.4,486,29.25,47.99,48.05,160.58,159.52,156.64,1982.08,168.05,130.8,497.73,66.94,1049.98,776.49,160.3,170.32,162.46,1721,969,1016,3706,184,211,19,394,8,973,920,1537,2506,274,624,1800,1404,294,1150,2003,548,139,63.39,67.06,37.59,84,80,20,3763.54,2690,2728.07,560,27.36,38.45,39.06,156.34,158.42,154.89
2025020523,NYR,VAN,20251216,0,3,0.49,0.49,0.48,237240,1792.68,148.64,119.82,455.7,61.84,983.15,708.86,143.14,148.8,143.32,1554,924,1081,3559,149,197,18,336,4,907,885,1405,2329,252,561,1844,1943,291,1045,1894,445,139,55.09,53.83,39.73,74,61,14,3540.83,2478,2468.5,525,24.95,39.57,39.65,133.93,134.07,131.9,1963.54,157.7,127.68,498.81,66.21,1059.45,783.13,151.78,159.59,153.57,1757,936,1034,3727,151,204,21,343,3,972,1020,1606,2542,211,477,1537,1484,320,1040,2100,446,147,62.3,55.58,39.82,70,59,22,3770.22,2693,2726.2,539,26.5,39.63,39.96,144.25,145.82,143.5,0.45,0.47,0.47,232590,1790.19,146.24,118.69,454.56,60.72,965.49,713.3,140.32,143.99,138.2,1532,927,903,3362,126,217,17,330,0,876,910,1406,2333,231,494,1620,1562,307,1077,1919,392,148,56.99,50.13,39.12,58,47,21,3279.99,2459,2413.57,510,24.7,39.35,39.35,131.59,129.86,127.31,2078.96,180.68,139.97,513.12,68.76,1110.25,814.22,173.13,184.22,176.55,1836,991,1003,3830,199,211,25,379,1,1027,1010,1637,2628,231,497,1674,1393,266,1005,2105,559,163,65.36,71.06,44.26,95,77,27,3932.45,2827,2892.33,438,29.24,40.06,40.06,169.87,173.3,169.42
2025020549,NYR,PHI,20251220,4,4,0.49,0.49,0.48,237240,1792.68,148.64,119.82,455.7,61.84,983.15,708.86,143.14,148.8,143.32,1554,924,1081,3559,149,197,18,336,4,907,885,1405,2329,252,561,1844,1943,291,1045,1894,445,139,55.09,53.83,39.73,74,61,14,3540.83,2478,2468.5,525,24.95,39.57,39.65,133.93,134.07,131.9,1963.54,157.7,127.68,498.81,66.21,1059.45,783.13,151.78,159.59,153.57,1757,936,1034,3727,151,204,21,343,3,972,1020,1606,2542,211,477,1537,1484,320,1040,2100,446,147,62.3,55.58,39.82,70,59,22,3770.22,2693,2726.2,539,26.5,39.63,39.96,144.25,145.82,143.5,0.51,0.48,0.49,235361,1720.95,148.41,116.08,428.24,58.17,915.51,676.59,142.88,148.68,143.16,1517,826,878,3221,152,173,15,350,5,818,845,1365,2191,261,596,1641,1717,280,1028,1749,461,133,54.27,56.89,37.26,67,61,24,3216.87,2343,2340.37,499,24.21,34.98,35.4,137.21,137.55,135.38,1784.52,144.26,114.26,450.71,60.16,960.04,713.65,139.39,145.14,140.25,1505,939,1036,3480,145,174,15,299,2,894,930,1360,2299,250,576,1658,1562,277,999,1903,397,144,56.17,47.69,40.39,74,55,16,3497.46,2444,2458.11,471,23.77,34.57,34.57,133.39,134.17,132.08
2025020662,NYR,UTA,20260105,2,3,0.49,0.49,0.48,237240,1792.68,148.64,119.82,455.7,61.84,983.15,708.86,143.14,148.8,143.32,1554,924,1081,3559,149,197,18,336,4,907,885,1405,2329,252,561,1844,1943,291,1045,1894,445,139,55.09,53.83,39.73,74,61,14,3540.83,2478,2468.5,525,24.95,39.57,39.65,133.93,134.07,131.9,1963.54,157.7,127.68,498.81,66.21,1059.45,783.13,151.78,159.59,153.57,1757,936,1034,3727,151,204,21,343,3,972,1020,1606,2542,211,477,1537,1484,320,1040,2100,446,147,62.3,55.58,39.82,70,59,22,3770.22,2693,2726.2,539,26.5,39.63,39.96,144.25,145.82,143.5,0.53,0.53,0.53,230014,1977.39,168.68,129.15,490.94,66.69,1056.36,778.18,162.47,169.96,163.73,1711,979,1112,3802,179,191,18,365,2,1020,933,1532,2511,252,564,1727,1426,287,1108,2033,502,155,63.17,62.25,43.26,82,69,28,3843.33,2690,2713.47,495,26.9,39.18,39.42,156.17,157.73,154.97,1781.15,152.45,114.34,447.52,59.89,934.53,708.26,146.32,152.36,146.24,1559,858,951,3368,152,195,23,350,1,888,831,1407,2265,241,543,1760,1615,308,1051,1816,461,140,55.76,57.23,39.46,65,61,26,3351.07,2417,2410.73,494,23.83,37.49,37.75,138.54,138.24,135.49
2025020685,NYR,BUF,20260108,2,5,0.49,0.49,0.48,237240,1792.68,148.64,119.82,455.7,61.84,983.15,708.86,143.14,148.8,143.32,1554,924,1081,3559,149,197,18,336,4,907,885,1405,2329,252,561,1844,1943,291,1045,1894,445,139,55.09,53.83,39.73,74,61,14,3540.83,2478,2468.5,525,24.95,39.57,39.65,133.93,134.07,131.9,1963.54,157.7,127.68,498.81,66.21,1059.45,783.13,151.78,159.59,153.57,1757,936,1034,3727,151,204,21,343,3,972,1020,1606,2542,211,477,1537,1484,320,1040,2100,446,147,62.3,55.58,39.82,70,59,22,3770.22,2693,2726.2,539,26.5,39.63,39.96,144.25,145.82,143.5,0.5,0.49,0.5,234288,1985.15,166.24,131.79,497.18,66.38,1067.63,781.78,160.25,167.19,161.17,1773,938,917,3628,186,194,15,364,3,984,980,1587,2525,265,606,1634,1415,326,1094,2066,496,149,62.92,60.55,42.77,89,75,22,3661.86,2711,2730.64,537,27.45,39.41,39.45,154.25,155.53,152.59,2023.52,167.24,130.24,513.33,67.89,1066.36,802.93,161.19,166.62,160.63,1781,967,1005,3753,154,218,24,423,8,972,973,1627,2594,282,630,1874,1743,307,1073,2092,503,153,61.91,61.99,43.35,66,66,22,3714.73,2748,2731.35,524,27.16,42.67,42.67,151.74,151.2,148.56
2025020718,NYR,SEA,20260112,2,4,0.49,0.49,0.48,237240,1792.68,148.64,119.82,455.7,61.84,983.15,708.86,143.14,148.8,143.32,1554,924,1081,3559,149,197,18,336,4,907,885,1405,2329,252,561,1844,1943,291,1045,1894,445,139,55.09,53.83,39.73,74,61,14,3540.83,2478,2468.5,525,24.95,39.57,39.65,133.93,134.07,131.9,1963.54,157.7,127.68,498.81,66.21,1059.45,783.13,151.78,159.59,153.57,1757,936,1034,3727,151,204,21,343,3,972,1020,1606,2542,211,477,1537,1484,320,1040,2100,446,147,62.3,55.58,39.82,70,59,22,3770.22,2693,2726.2,539,26.5,39.63,39.96,144.25,145.82,143.5,0.46,0.45,0.46,237429,1767.46,141.41,116.12,443.82,59.41,958.57,709.66,136.16,140.95,135.73,1553,876,905,3334,147,173,31,355,4,842,908,1406,2282,213,476,1607,1367,319,1069,1903,393,133,56.39,47.31,37.71,59,49,39,3308.09,2429,2412.8,505,24.14,34.52,35.08,130.48,130.13,128.15,2077.54,165.18,139.02,528.94,71.59,1139.65,834.68,159.23,166.48,160.5,1841,1039,1132,4012,150,231,14,442,4,1065,988,1691,2730,218,485,1761,1487,309,1113,2254,467,159,64.63,57.05,43.5,64,59,27,4058.7,2880,2908.89,497,28.92,41.22,41.3,152.8,154.04,151.29
2025020737,NYR,OTT,20260114,4,8,0.49,0.49,0.48,237240,1792.68,148.64,119.82,455.7,61.84,983.15,708.86,143.14,148.8,143.32,1554,924,1081,3559,149,197,18,336,4,907,885,1405,2329,252,561,1844,1943,291,1045,1894,445,139,55.09,53.83,39.73,74,61,14,3540.83,2478,2468.5,525,24.95,39.57,39.65,133.93,134.07,131.9,1963.54,157.7,127.68,498.81,66.21,1059.45,783.13,151.78,159.59,153.57,1757,936,1034,3727,151,204,21,343,3,972,1020,1606,2542,211,477,1537,1484,320,1040,2100,446,147,62.3,55.58,39.82,70,59,22,3770.22,2693,2726.2,539,26.5,39.63,39.96,144.25,145.82,143.5,0.56,0.53,0.54,230235,1989.8,171.63,132.85,498,65.44,1054.77,772.31,165.26,173.51,167.04,1745,950,993,3688,177,206,22,352,3,980,977,1568,2518,256,579,1799,1774,326,963,2020,506,169,59.43,63.71,48.49,86,63,28,3728.16,2695,2722.79,481,27.72,43.56,44.45,154.9,156.33,153.44,1687.25,135.25,110.7,427.88,57.03,909.84,674.3,129.72,134.8,129.32,1479,836,960,3275,161,182,22,330,2,850,790,1318,2154,280,639,1577,1736,272,1058,1799,398,118,51.92,48.82,34.51,71,67,23,3253.79,2315,2299.88,571,22.99,36.18,36.48,121.75,121.48,119.29
2025020826,NYR,BOS,20260126,4,3,0.49,0.49,0.48,237240,1792.68,148.64,119.82,455.7,61.84,983.15,708.86,143.14,148.8,143.32,1554,924,1081,3559,149,197,18,336,4,907,885,1405,2329,252,561,1844,1943,291,1045,1894,445,139,55.09,53.83,39.73,74,61,14,3540.83,2478,2468.5,525,24.95,39.57,39.65,133.93,134.07,131.9,1963.54,157.7,127.68,498.81,66.21,1059.45,783.13,151.78,159.59,153.57,1757,936,1034,3727,151,204,21,343,3,972,1020,1606,2542,211,477,1537,1484,320,1040,2100,446,147,62.3,55.58,39.82,70,59,22,3770.22,2693,2726.2,539,26.5,39.63,39.96,144.25,145.82,143.5,0.47,0.49,0.49,230774,1897.17,152.83,121.14,484.76,64.89,1003.16,757.24,146.15,153.58,146.92,1654,930,1019,3603,174,213,20,384,5,899,909,1480,2410,296,688,1853,1710,274,1141,2006,436,142,58.38,54.2,40.25,93,58,23,3622.11,2584,2595.57,556,25.22,39.68,40.11,137.93,138.82,136.12,1972.36,171.2,131.93,506.18,68.02,1041.65,767.02,164.01,171.03,163.9,1717,969,1071,3757,145,239,14,426,4,938,934,1572,2541,282,656,1637,1663,312,1027,1985,529,172,58,66.48,46.74,68,62,15,3745.1,2686,2680.57,451,27.56,46.43,46.43,152.34,152.33,149.5
2025020849,NYR,NYI,20260129,1,2,0.49,0.49,0.48,237240,1792.68,148.64,119.82,455.7,61.84,983.15,708.86,143.14,148.8,143.32,1554,924,1081,3559,149,197,18,336,4,907,885,1405,2329,252,561,1844,1943,291,1045,1894,445,139,55.09,53.83,39.73,74,61,14,3540.83,2478,2468.5,525,24.95,39.57,39.65,133.93,134.07,131.9,1963.54,157.7,127.68,498.81,66.21,1059.45,783.13,151.78,159.59,153.57,1757,936,1034,3727,151,204,21,343,3,972,1020,1606,2542,211,477,1537,1484,320,1040,2100,446,147,62.3,55.58,39.82,70,59,22,3770.22,2693,2726.2,539,26.5,39.63,39.96,144.25,145.82,143.5,0.47,0.49,0.49,233638,1902.13,158.9,124.1,491.16,66.39,1019.92,744.53,152.66,158.65,152.43,1682,923,972,3577,145,229,22,390,5,916,920,1537,2460,211,459,1724,1484,291,991,1996,461,148,59.25,56.65,43,75,46,24,3568.98,2605,2598.25,499,25.8,45.29,45.57,139.13,138.85,136.27,1993.95,175.91,134.54,496.39,66.86,1053.39,779.91,168.3,176.8,169.14,1719,988,1054,3761,154,245,13,332,3,995,978,1565,2553,230,502,1614,1515,301,1054,1987,537,183,61.07,66.21,48.62,70,67,17,3782.46,2707,2722.01,477,28.06,45.38,45.46,158.5,159.28,155.92
2025020906,NYR,CAR,20260205,0,2,0.49,0.49,0.48,237240,1792.68,148.64,119.82,455.7,61.84,983.15,708.86,143.14,148.8,143.32,1554,924,1081,3559,149,197,18,336,4,907,885,1405,2329,252,561,1844,1943,291,1045,1894,445,139,55.09,53.83,39.73,74,61,14,3540.83,2478,2468.5,525,24.95,39.57,39.65,133.93,134.07,131.9,1963.54,157.7,127.68,498.81,66.21,1059.45,783.13,151.78,159.59,153.57,1757,936,1034,3727,151,204,21,343,3,972,1020,1606,2542,211,477,1537,1484,320,1040,2100,446,147,62.3,55.58,39.82,70,59,22,3770.22,2693,2726.2,539,26.5,39.63,39.96,144.25,145.82,143.5,0.57,0.6,0.59,235393,2357.69,196.21,151.19,614.93,79.58,1246.87,914.22,187.84,198.17,189.7,2012,1191,1268,4471,180,248,21,519,3,1162,1091,1832,3023,233,489,1895,1489,381,1101,2470,532,201,75.69,66.01,54.51,80,73,27,4542.87,3203,3252.86,492,31.57,46.62,46.89,180.88,182.48,178.88,1643.67,150.16,110.61,403.22,55.06,853.68,642.27,144.26,149.44,143.61,1460,755,768,2983,159,184,16,278,3,761,830,1301,2056,239,499,1862,1755,284,1152,1586,490,139,50.25,60.42,39.5,60,76,23,2946.89,2215,2193.35,604,23.2,36.63,37.28,136.08,135.74,133.4
2025020924,NYR,PHI,20260226,2,3,0.49,0.49,0.48,237240,1792.68,148.64,119.82,455.7,61.84,983.15,708.86,143.14,148.8,143.32,1554,924,1081,3559,149,197,18,336,4,907,885,1405,2329,252,561,1844,1943,291,1045,1894,445,139,55.09,53.83,39.73,74,61,14,3540.83,2478,2468.5,525,24.95,39.57,39.65,133.93,134.07,131.9,1963.54,157.7,127.68,498.81,66.21,1059.45,783.13,151.78,159.59,153.57,1757,936,1034,3727,151,204,21,343,3,972,1020,1606,2542,211,477,1537,1484,320,1040,2100,446,147,62.3,55.58,39.82,70,59,22,3770.22,2693,2726.2,539,26.5,39.63,39.96,144.25,145.82,143.5,0.51,0.48,0.49,235361,1720.95,148.41,116.08,428.24,58.17,915.51,676.59,142.88,148.68,143.16,1517,826,878,3221,152,173,15,350,5,818,845,1365,2191,261,596,1641,1717,280,1028,1749,461,133,54.27,56.89,37.26,67,61,24,3216.87,2343,2340.37,499,24.21,34.98,35.4,137.21,137.55,135.38,1784.52,144.26,114.26,450.71,60.16,960.04,713.65,139.39,145.14,140.25,1505,939,1036,3480,145,174,15,299,2,894,930,1360,2299,250,576,1658,1562,277,999,1903,397,144,56.17,47.69,40.39,74,55,16,3497.46,2444,2458.11,471,23.77,34.57,34.57,133.39,134.17,132.08
