player_id,player_display_name,position,week,season_type,team,opponent_team,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch
00-0037240,Jameson Williams,WR,12,REG,DET,NYG,0,3,0,0,19,0
00-0037247,George Pickens,WR,12,REG,DAL,PHI,9,9,146,1,117,29
00-0037261,Khalil Shakir,WR,12,REG,BUF,HOU,8,10,110,0,15,99
00-0037277,Teagan Quitoriano,TE,12,REG,ATL,NO,0,0,0,0,0,0
00-0037291,Jalen Nailor,WR,12,REG,MIN,GB,0,1,0,0,30,0
00-0037292,Andrew Ogletree,TE,12,REG,IND,KC,2,2,8,1,7,1
00-0037304,Connor Heyward,TE,12,REG,PIT,CHI,0,0,0,0,0,0
00-0037306,John FitzPatrick,TE,12,REG,GB,MIN,1,1,11,0,0,11
00-0037545,Rashid Shaheed,WR,12,REG,SEA,TEN,0,2,0,0,52,0
00-0037614,John Metchie III,WR,12,REG,NYJ,BAL,6,7,65,1,32,41
00-0037664,Alec Pierce,WR,12,REG,IND,KC,1,2,26,0,24,7
00-0037741,Jahan Dotson,WR,12,REG,PHI,DAL,0,1,0,0,10,0
00-0037744,Trey McBride,TE,12,REG,ARI,JAX,9,10,79,0,56,36
00-0037801,KaVontae Turpin,WR,12,REG,DAL,PHI,1,2,48,0,12,35
00-0037809,Chig Okonkwo,TE,12,REG,TEN,SEA,3,4,40,0,20,17
00-0037816,Romeo Doubs,WR,12,REG,GB,MIN,2,3,23,0,17,2
00-0037837,Calvin Austin III,WR,12,REG,PIT,CHI,4,5,36,0,26,23
00-0037838,Isaiah Likely,TE,12,REG,BAL,NYJ,1,3,10,0,43,0
00-0038041,Jake Ferguson,TE,12,REG,DAL,PHI,5,6,60,0,35,26
00-0038046,Charlie Kolar,TE,12,REG,BAL,NYJ,0,0,0,0,0,0
00-0038090,Skyy Moore,WR,12,REG,SF,CAR,0,0,0,0,0,0
00-0038104,Tyquan Thornton,WR,12,REG,KC,IND,0,1,0,0,43,0
00-0038115,Daniel Bellinger,TE,12,REG,NYG,DET,0,2,0,0,21,0
00-0038117,Wan'Dale Robinson,WR,12,REG,NYG,DET,9,14,156,1,175,35
00-0038124,Christian Watson,WR,12,REG,GB,MIN,5,7,49,0,87,7
00-0038129,Cade Otton,TE,12,REG,TB,LA,4,7,21,0,24,11
00-0038393,Dontayvion Wicks,WR,12,REG,GB,MIN,2,4,32,0,52,16
00-0038496,Xavier Gipson,WR,12,REG,PHI,DAL,1,1,3,0,-4,7
00-0038519,Nikko Remigio,WR,12,REG,KC,IND,0,0,0,0,0,0
00-0038543,Jaxon Smith-Njigba,WR,12,REG,SEA,TEN,8,10,167,2,138,56
00-0038547,Luke Schoonmaker,TE,12,REG,DAL,PHI,0,1,0,0,24,0
00-0038558,Darnell Washington,TE,12,REG,PIT,CHI,2,2,22,0,8,14
00-0038559,Michael Wilson,WR,12,REG,ARI,JAX,10,15,118,0,153,17
00-0038563,Tre Tucker,WR,12,REG,LV,CLE,3,10,28,0,188,11
00-0038564,Cameron Latu,TE,12,REG,PHI,DAL,0,0,0,0,0,0
00-0038576,Charlie Jones,WR,12,REG,CIN,NE,0,1,0,0,42,0
00-0038589,Josh Whyle,TE,12,REG,GB,MIN,1,1,1,0,-3,4
00-0038606,Parker Washington,WR,12,REG,JAX,ARI,5,7,71,1,69,22
00-0038608,Kayshon Boutte,WR,12,REG,NE,CIN,2,2,15,0,12,3
00-0038618,Xavier Hutchinson,WR,12,REG,HOU,BUF,0,0,0,0,0,0
00-0038619,Andrei Iosivas,WR,12,REG,CIN,NE,4,7,61,0,120,7
00-0038621,DeMario Douglas,WR,12,REG,NE,CIN,1,1,37,0,36,1
00-0038752,Jake Bobo,WR,12,REG,SEA,TEN,0,0,0,0,0,0
00-0038839,Mitchell Tinsley,WR,12,REG,CIN,NE,2,6,29,1,93,0
00-0038840,Brycen Tremayne,WR,12,REG,CAR,SF,0,0,0,0,0,0
00-0038935,Brenton Strange,TE,12,REG,JAX,ARI,5,5,93,0,61,32
00-0038953,Dylan Drummond,WR,12,REG,ATL,NO,3,3,18,0,14,4
00-0038979,Cedric Tillman,WR,12,REG,CLE,LV,1,3,5,0,64,0
00-0038994,Jordan Addison,WR,12,REG,MIN,GB,0,1,0,0,-1,0
00-0038997,Josh Downs,WR,12,REG,IND,KC,2,6,10,0,46,8
00-0039041,Elijah Higgins,TE,12,REG,ARI,JAX,0,0,0,0,0,0
00-0039064,Zay Flowers,WR,12,REG,BAL,NYJ,5,6,58,0,53,21
00-0039066,Michael Mayer,TE,12,REG,LV,CLE,1,1,14,0,4,10
00-0039067,Rashee Rice,WR,12,REG,KC,IND,8,12,141,0,56,108
00-0039074,Davis Allen,TE,12,REG,LA,TB,3,4,29,0,12,18
00-0039075,Puka Nacua,WR,12,REG,LA,TB,7,11,97,0,93,38
00-0039144,Luke Musgrave,TE,12,REG,GB,MIN,1,2,7,0,6,6
00-0039338,Brock Bowers,TE,12,REG,LV,CLE,6,9,55,0,64,15
00-0039342,Xavier Legette,WR,12,REG,CAR,SF,3,5,22,0,54,1
00-0039356,Ja'Tavion Sanders,TE,12,REG,CAR,SF,1,1,6,0,5,1
00-0039359,Cade Stover,TE,12,REG,HOU,BUF,0,2,0,0,5,0
00-0039410,Ryan Flournoy,WR,12,REG,DAL,PHI,0,1,0,0,21,0
00-0039424,Devaughn Vele,WR,12,REG,NO,ATL,3,7,37,0,59,5
00-0039451,Isaiah Williams,WR,12,REG,NYJ,BAL,0,0,0,0,0,0
00-0039491,Jalen Coker,WR,12,REG,CAR,SF,3,4,32,0,29,22
00-0039521,Xavier Weaver,WR,12,REG,ARI,JAX,1,3,9,0,64,0
00-0039530,Brevyn Spann-Ford,TE,12,REG,DAL,PHI,1,1,4,1,4,0
00-0039589,Kameron Johnson,WR,12,REG,TB,LA,0,0,0,0,0,0
00-0039623,Mason Tipton,WR,12,REG,NO,ATL,3,4,22,0,53,0
00-0039739,Roman Wilson,WR,12,REG,PIT,CHI,0,3,0,0,89,0
00-0039751,Jordan Whittington,WR,12,REG,LA,TB,3,3,17,0,5,12
00-0039792,Devontez Walker,WR,12,REG,BAL,NYJ,1,1,30,0,30,0
00-0039793,AJ Barner,TE,12,REG,SEA,TEN,2,4,18,0,29,15
00-0039816,Anthony Gould,WR,12,REG,IND,KC,0,0,0,0,0,0
00-0039847,Theo Johnson,TE,12,REG,NYG,DET,3,5,77,0,79,6
00-0039890,Adonai Mitchell,WR,12,REG,NYJ,BAL,2,7,42,0,182,13
00-0039894,Xavier Worthy,WR,12,REG,KC,IND,4,8,59,0,101,5
00-0039916,Ricky Pearsall,WR,12,REG,SF,CAR,2,4,6,0,49,5
00-0039919,Rome Odunze,WR,12,REG,CHI,PIT,3,9,53,0,117,20
00-0039920,Malachi Corley,WR,12,REG,CLE,LV,1,1,8,0,-3,11
00-0040009,Savion Williams,WR,12,REG,GB,MIN,0,0,0,0,0,0
00-0040024,Darius Cooper,WR,12,REG,PHI,DAL,2,2,7,0,1,6
00-0040075,LaJohntay Wester,WR,12,REG,BAL,NYJ,0,0,0,0,0,0
00-0040124,Tetairoa McMillan,WR,12,REG,CAR,SF,2,7,35,1,97,0
00-0040126,Colston Loveland,TE,12,REG,CHI,PIT,4,5,49,1,39,15
00-0040128,Tyler Warren,TE,12,REG,IND,KC,5,7,45,0,16,40
00-0040129,Emeka Egbuka,WR,12,REG,TB,LA,3,8,32,0,87,23
00-0040130,Jayden Higgins,WR,12,REG,HOU,BUF,4,9,38,1,117,0
00-0040131,Kyle Williams,WR,12,REG,NE,CIN,1,1,18,0,5,13
00-0040138,Jaylin Noel,WR,12,REG,HOU,BUF,1,2,4,0,5,1
00-0040154,Tai Felton,WR,12,REG,MIN,GB,0,0,0,0,0,0
00-0040187,Mitchell Evans,TE,12,REG,CAR,SF,0,1,0,0,1,0
00-0040194,Jackson Hawes,TE,12,REG,BUF,HOU,2,2,26,0,6,20
00-0040218,Jimmy Horn Jr.,WR,12,REG,CAR,SF,1,1,11,0,-6,17
00-0040237,Tez Johnson,WR,12,REG,TB,LA,3,4,21,1,24,8
00-0040259,Gage Larvadain,WR,12,REG,CLE,LV,0,0,0,0,0,0
00-0040506,Myles Price,WR,12,REG,MIN,GB,0,0,0,0,0,0
00-0040522,Xavier Restrepo,WR,12,REG,TEN,SEA,2,6,26,0,68,3
00-0040534,Ke'Shawn Williams,WR,12,REG,PIT,CHI,0,0,0,0,0,0
00-0040581,Dont'e Thornton Jr.,WR,12,REG,LV,CLE,1,2,14,0,29,0
00-0040582,Arian Smith,WR,12,REG,NYJ,BAL,0,0,0,0,0,0
00-0040584,Gunnar Helm,TE,12,REG,TEN,SEA,6,7,51,0,32,35
00-0040590,Konata Mumpfield,WR,12,REG,LA,TB,2,2,25,0,21,4
00-0040663,Harold Fannin Jr.,TE,12,REG,CLE,LV,4,6,40,0,4,42
00-0040669,Isaac TeSlaa,WR,12,REG,DET,NYG,0,1,0,0,17,0
00-0040705,Chimere Dike,WR,12,REG,TEN,SEA,5,7,44,1,54,34
00-0040735,Luther Burden III,WR,12,REG,CHI,PIT,3,5,46,0,38,30
00-0040736,Mason Taylor,TE,12,REG,NYJ,BAL,3,5,21,0,27,6
00-0040737,Terrance Ferguson,TE,12,REG,LA,TB,0,1,0,0,16,0
00-0040739,Elijah Arroyo,TE,12,REG,SEA,TEN,1,1,5,0,2,3
00-0040782,Isaiah Bond,WR,12,REG,CLE,LV,2,2,58,0,50,8
00-0030061,Zach Ertz,TE,13,REG,WAS,DEN,10,13,106,0,120,35
00-0030279,Keenan Allen,WR,13,REG,LAC,LV,4,5,30,0,53,0
00-0030506,Travis Kelce,TE,13,REG,KC,DAL,5,6,45,1,57,21
00-0030564,DeAndre Hopkins,WR,13,REG,BAL,CIN,2,3,25,0,31,2
00-0031236,Brandin Cooks,WR,13,REG,BUF,PIT,1,1,13,0,13,0
00-0031381,Davante Adams,WR,13,REG,LA,CAR,4,5,58,2,64,14
00-0031588,Stefon Diggs,WR,13,REG,NE,NYG,3,4,26,0,12,18
00-0031610,Darren Waller,TE,13,REG,MIA,NO,2,3,47,0,39,19
00-0032211,Tyler Lockett,WR,13,REG,LV,LAC,1,1,11,0,4,7
00-0032385,Sterling Shepard,WR,13,REG,TB,ARI,1,2,5,0,50,0
00-0032775,Demarcus Robinson,WR,13,REG,SF,CLE,0,1,0,0,8,0
00-0032951,Laquon Treadwell,WR,13,REG,IND,HOU,0,0,0,0,0,0
00-0033090,Hunter Henry,TE,13,REG,NE,NYG,4,6,73,0,50,38
00-0033288,George Kittle,TE,13,REG,SF,CLE,4,5,67,0,63,7
00-0033307,Kendrick Bourne,WR,13,REG,SF,CLE,0,1,0,0,20,0
00-0033357,Taysom Hill,TE,13,REG,NO,MIA,1,1,5,0,5,0
00-0033375,Tim Patrick,WR,13,REG,JAX,TEN,1,1,11,0,11,0
00-0033455,Anthony Firkser,TE,13,REG,DET,GB,1,1,4,0,4,0
00-0033555,Mack Hollins,WR,13,REG,NE,NYG,3,4,23,0,59,0
00-0033572,Jamal Agnew,WR,13,REG,ATL,NYJ,0,0,0,0,0,0
00-0033857,JuJu Smith-Schuster,WR,13,REG,KC,DAL,0,1,0,0,4,0
00-0033858,Jonnu Smith,TE,13,REG,PIT,BUF,1,2,6,0,12,9
00-0033881,Evan Engram,TE,13,REG,DEN,WAS,6,9,79,0,39,61
00-0033885,David Njoku,TE,13,REG,CLE,SF,2,2,4,0,2,2
00-0033908,Cooper Kupp,WR,13,REG,SEA,MIN,3,4,24,0,13,16
00-0033921,Chris Godwin Jr.,WR,13,REG,TB,ARI,3,5,78,0,44,45
00-0034073,Ross Dwelley,TE,13,REG,DET,GB,1,3,3,0,1,3
00-0034348,Courtland Sutton,WR,13,REG,DEN,WAS,5,6,62,1,63,9
00-0034351,Dallas Goedert,TE,13,REG,PHI,CHI,2,4,27,0,37,5
00-0034365,Ian Thomas,TE,13,REG,LV,LAC,1,1,8,0,1,7
00-0034383,Dalton Schultz,TE,13,REG,HOU,IND,7,8,55,0,35,22
00-0034418,Cedrick Wilson Jr.,WR,13,REG,MIA,NO,1,2,16,0,36,12
00-0034521,Allen Lazard,WR,13,REG,NYJ,ATL,1,1,10,0,10,0
00-0034613,Tanner Hudson,TE,13,REG,CIN,BAL,1,2,14,1,29,0
00-0034753,Mark Andrews,TE,13,REG,BAL,CIN,4,6,47,0,43,17
00-0034827,DJ Moore,WR,13,REG,CHI,PHI,2,5,17,0,54,6
00-0034829,Mike Gesicki,TE,13,REG,CIN,BAL,2,4,19,0,27,4
00-0034860,Dante Pettis,WR,13,REG,NO,MIA,0,0,0,0,0,0
00-0034960,Jakobi Meyers,WR,13,REG,JAX,TEN,6,6,90,1,45,45
00-0034981,Foster Moreau,TE,13,REG,NO,MIA,2,2,13,0,3,10
00-0035208,Olamide Zaccheaus,WR,13,REG,CHI,PHI,2,3,19,0,15,15
00-0035229,T.J. Hockenson,TE,13,REG,MIN,SEA,6,6,59,0,27,32
00-0035359,David Sills,WR,13,REG,ATL,NYJ,2,4,15,1,42,17
00-0035406,Lil'Jordan Humphrey,WR,13,REG,DEN,WAS,0,1,0,0,0,0
00-0035500,Greg Dortch,WR,13,REG,ARI,TB,2,2,14,0,-3,17
00-0035535,Darius Slayton,WR,13,REG,NYG,NE,2,3,41,1,45,29
00-0035544,Tom Kennedy,WR,13,REG,DET,GB,4,4,36,0,32,4
00-0035602,Alex Bachman,WR,13,REG,LV,LAC,0,0,0,0,0,0
00-0035631,Drew Sample,TE,13,REG,CIN,BAL,1,2,14,0,1,12
00-0035640,DK Metcalf,WR,13,REG,PIT,BUF,3,5,32,0,24,16
00-0035644,Noah Fant,TE,13,REG,CIN,BAL,1,2,3,0,7,3
00-0035645,Gunner Olszewski,WR,13,REG,NYG,NE,0,0,0,0,0,0
00-0035659,Terry McLaurin,WR,13,REG,WAS,DEN,7,14,96,1,221,8
00-0035662,Marquise Brown,WR,13,REG,KC,DAL,2,2,20,1,17,3
00-0035676,A.J. Brown,WR,13,REG,PHI,CHI,10,12,132,2,150,23
00-0035689,Dawson Knox,TE,13,REG,BUF,PIT,3,4,28,0,17,7
00-0035719,Deebo Samuel Sr.,WR,13,REG,WAS,DEN,5,7,64,0,64,21
00-0035876,Andre Baccellia,WR,13,REG,ARI,TB,0,0,0,0,0,0
00-0035891,Cody White,WR,13,REG,SEA,MIN,1,1,21,0,8,13
00-0036040,Juwan Johnson,TE,13,REG,NO,MIA,5,9,39,0,47,19
00-0036133,James Proche,WR,13,REG,TEN,JAX,1,1,13,0,13,0
00-0036165,Isaiah Hodgins,WR,13,REG,NYG,NE,1,1,4,0,4,0
00-0036182,Nick Westbrook-Ikhine,WR,13,REG,MIA,NO,0,0,0,0,0,0
00-0036196,Gabe Davis,WR,13,REG,BUF,PIT,1,2,5,0,10,2
00-0036244,Colby Parkinson,TE,13,REG,LA,CAR,4,5,27,0,8,27
00-0036252,Michael Pittman,WR,13,REG,IND,HOU,1,4,13,0,46,1
00-0036259,Jauan Jennings,WR,13,REG,SF,CLE,4,6,39,1,71,2
00-0036290,Cole Kmet,TE,13,REG,CHI,PHI,3,3,36,1,26,10
00-0036309,Darnell Mooney,WR,13,REG,ATL,NYJ,2,5,25,0,43,13
00-0036322,Justin Jefferson,WR,13,REG,MIN,SEA,2,6,4,0,48,9
00-0036331,Devin Duvernay,WR,13,REG,CHI,PHI,0,0,0,0,0,0
00-0036358,CeeDee Lamb,WR,13,REG,DAL,KC,7,9,112,1,101,35
00-0036407,Jerry Jeudy,WR,13,REG,CLE,SF,3,4,26,0,55,2
00-0036415,Van Jefferson,WR,13,REG,TEN,JAX,3,4,20,0,34,2
00-0036422,Adam Trautman,TE,13,REG,DEN,WAS,3,4,47,0,21,28
00-0036550,Rashod Bateman,WR,13,REG,BAL,CIN,0,1,0,0,31,0
00-0036554,Nico Collins,WR,13,REG,HOU,IND,5,10,98,0,180,41
00-0036590,Quintin Morris,TE,13,REG,JAX,TEN,1,2,14,0,9,4
00-0036613,Jaylen Waddle,WR,13,REG,MIA,NO,3,6,40,0,102,11
00-0036628,John Bates,TE,13,REG,WAS,DEN,2,2,9,0,1,8
00-0036841,Austin Trammell,WR,13,REG,JAX,TEN,0,4,0,0,45,0
00-0036862,Ben Skowronek,WR,13,REG,PIT,BUF,0,1,0,0,4,0
00-0036887,Luke Farrell,TE,13,REG,SF,CLE,0,1,0,0,2,0
00-0036900,Ja'Marr Chase,WR,13,REG,CIN,BAL,7,14,110,0,171,9
00-0036912,DeVonta Smith,WR,13,REG,PHI,CHI,5,8,48,0,72,19
00-0036963,Amon-Ra St. Brown,WR,13,REG,DET,GB,0,1,0,0,-3,0
00-0036970,Kyle Pitts,TE,13,REG,ATL,NYJ,7,8,82,0,35,60
00-0037005,Tommy Tremble,TE,13,REG,CAR,LA,1,2,2,0,5,1
00-0037132,Britain Covey,WR,13,REG,PHI,CHI,0,0,0,0,0,0
00-0037239,Chris Olave,WR,13,REG,NO,MIA,4,7,47,1,82,3
00-0037240,Jameson Williams,WR,13,REG,DET,GB,7,10,144,1,87,87
00-0037247,George Pickens,WR,13,REG,DAL,KC,6,13,88,0,125,49
00-0037252,Greg Dulcich,TE,13,REG,MIA,NO,2,2,24,0,17,7
00-0037261,Khalil Shakir,WR,13,REG,BUF,PIT,1,4,5,0,5,0
00-0037291,Jalen Nailor,WR,13,REG,MIN,SEA,0,1,0,0,24,0
00-0037292,Andrew Ogletree,TE,13,REG,IND,HOU,1,1,8,0,7,1
00-0037306,John FitzPatrick,TE,13,REG,GB,DET,0,1,0,0,6,0
00-0037487,Deven Thompkins,WR,13,REG,ATL,NYJ,2,2,23,0,11,12
00-0037545,Rashid Shaheed,WR,13,REG,SEA,MIN,1,3,7,0,11,1
00-0037614,John Metchie III,WR,13,REG,NYJ,ATL,4,8,19,0,46,11
00-0037664,Alec Pierce,WR,13,REG,IND,HOU,4,5,78,1,97,7
00-0037666,Jalen Tolbert,WR,13,REG,DAL,KC,0,0,0,0,0,0
00-0037741,Jahan Dotson,WR,13,REG,PHI,CHI,1,3,12,0,32,7
00-0037742,Treylon Burks,WR,13,REG,WAS,DEN,1,4,5,1,75,0
00-0037744,Trey McBride,TE,13,REG,ARI,TB,8,9,82,1,95,26
00-0037801,KaVontae Turpin,WR,13,REG,DAL,KC,2,2,28,0,0,28
00-0037805,Jeremy Ruckert,TE,13,REG,NYJ,ATL,2,2,12,0,8,4
00-0037809,Chig Okonkwo,TE,13,REG,TEN,JAX,4,5,29,0,40,3
00-0037816,Romeo Doubs,WR,13,REG,GB,DET,4,4,20,1,11,9
00-0037837,Calvin Austin III,WR,13,REG,PIT,BUF,0,2,0,0,33,0
00-0037838,Isaiah Likely,TE,13,REG,BAL,CIN,5,6,95,0,71,42
00-0038041,Jake Ferguson,TE,13,REG,DAL,KC,5,6,36,0,19,30
00-0038046,Charlie Kolar,TE,13,REG,BAL,CIN,1,1,17,0,14,3
00-0038090,Skyy Moore,WR,13,REG,SF,CLE,0,0,0,0,0,0
00-0038104,Tyquan Thornton,WR,13,REG,KC,DAL,0,0,0,0,0,0
00-0038117,Wan'Dale Robinson,WR,13,REG,NYG,NE,7,8,34,0,37,21
00-0038124,Christian Watson,WR,13,REG,GB,DET,4,10,80,1,186,7
00-0038129,Cade Otton,TE,13,REG,TB,ARI,2,2,9,0,5,4
00-0038359,Xavier Smith,WR,13,REG,LA,CAR,3,3,82,0,50,32
00-0038393,Dontayvion Wicks,WR,13,REG,GB,DET,6,7,94,2,85,12
00-0038465,Malik Heath,WR,13,REG,GB,DET,0,1,0,0,8,0
00-0038519,Nikko Remigio,WR,13,REG,KC,DAL,0,0,0,0,0,0
00-0038543,Jaxon Smith-Njigba,WR,13,REG,SEA,MIN,2,4,23,0,7,23
00-0038544,Quentin Johnston,WR,13,REG,LAC,LV,3,3,23,1,18,5
00-0038547,Luke Schoonmaker,TE,13,REG,DAL,KC,1,1,1,0,-1,2
00-0038558,Darnell Washington,TE,13,REG,PIT,BUF,2,4,45,0,47,25
00-0038559,Michael Wilson,WR,13,REG,ARI,TB,3,7,36,0,91,9
00-0038563,Tre Tucker,WR,13,REG,LV,LAC,3,3,20,0,14,6
00-0038564,Cameron Latu,TE,13,REG,PHI,CHI,0,0,0,0,0,0
00-0038573,Derius Davis,WR,13,REG,LAC,LV,0,0,0,0,0,0
00-0038576,Charlie Jones,WR,13,REG,CIN,BAL,0,0,0,0,0,0
00-0038589,Josh Whyle,TE,13,REG,GB,DET,0,1,0,0,8,0
00-0038606,Parker Washington,WR,13,REG,JAX,TEN,1,3,26,0,63,2
00-0038608,Kayshon Boutte,WR,13,REG,NE,NYG,4,5,35,1,57,5
00-0038618,Xavier Hutchinson,WR,13,REG,HOU,IND,2,5,39,0,78,16
00-0038619,Andrei Iosivas,WR,13,REG,CIN,BAL,1,2,29,1,28,3
00-0038621,DeMario Douglas,WR,13,REG,NE,NYG,3,3,33,0,23,10
00-0038710,Blake Whiteheart,TE,13,REG,CLE,SF,0,0,0,0,0,0
00-0038720,Julian Hill,TE,13,REG,MIA,NO,0,1,0,0,8,0
00-0038824,Ryan Miller,WR,13,REG,TB,ARI,0,0,0,0,0,0
00-0038839,Mitchell Tinsley,WR,13,REG,CIN,BAL,2,9,22,0,125,9
00-0038840,Brycen Tremayne,WR,13,REG,CAR,LA,0,0,0,0,0,0
00-0038935,Brenton Strange,TE,13,REG,JAX,TEN,3,4,45,1,65,12
00-0038953,Dylan Drummond,WR,13,REG,ATL,NYJ,1,3,3,0,45,0
00-0038976,Marvin Mims Jr.,WR,13,REG,DEN,WAS,2,2,8,0,-2,10
00-0038979,Cedric Tillman,WR,13,REG,CLE,SF,0,1,0,0,3,0
00-0038994,Jordan Addison,WR,13,REG,MIN,SEA,5,10,36,0,110,6
00-0038997,Josh Downs,WR,13,REG,IND,HOU,2,6,44,0,47,5
00-0039041,Elijah Higgins,TE,13,REG,ARI,TB,2,2,17,0,6,11
00-0039050,Payne Durham,TE,13,REG,TB,ARI,1,1,11,0,0,11
00-0039064,Zay Flowers,WR,13,REG,BAL,CIN,2,7,6,0,113,-1
00-0039067,Rashee Rice,WR,13,REG,KC,DAL,8,12,92,2,66,69
00-0039074,Davis Allen,TE,13,REG,LA,CAR,1,1,4,0,-5,9
00-0039075,Puka Nacua,WR,13,REG,LA,CAR,6,9,72,0,49,42
00-0039144,Luke Musgrave,TE,13,REG,GB,DET,1,1,23,0,21,2
00-0039338,Brock Bowers,TE,13,REG,LV,LAC,4,4,63,2,42,21
00-0039342,Xavier Legette,WR,13,REG,CAR,LA,1,2,1,0,26,3
00-0039356,Ja'Tavion Sanders,TE,13,REG,CAR,LA,0,0,0,0,0,0
00-0039359,Cade Stover,TE,13,REG,HOU,IND,2,2,16,0,9,7
00-0039410,Ryan Flournoy,WR,13,REG,DAL,KC,3,3,34,0,21,13
00-0039424,Devaughn Vele,WR,13,REG,NO,MIA,8,8,93,1,87,6
00-0039451,Isaiah Williams,WR,13,REG,NYJ,ATL,0,1,0,0,7,0
00-0039491,Jalen Coker,WR,13,REG,CAR,LA,4,6,74,1,96,25
00-0039521,Xavier Weaver,WR,13,REG,ARI,TB,0,1,0,0,5,0
00-0039530,Brevyn Spann-Ford,TE,13,REG,DAL,KC,0,0,0,0,0,0
00-0039589,Kameron Johnson,WR,13,REG,TB,ARI,0,0,0,0,0,0
00-0039623,Mason Tipton,WR,13,REG,NO,MIA,3,4,20,0,20,17
00-0039648,David Martin-Robinson,TE,13,REG,TEN,JAX,0,0,0,0,0,0
00-0039686,Colson Yankoff,TE,13,REG,WAS,DEN,1,1,14,0,13,1
00-0039739,Roman Wilson,WR,13,REG,PIT,BUF,0,1,0,0,24,0
00-0039751,Jordan Whittington,WR,13,REG,LA,CAR,0,1,0,0,22,0
00-0039754,Devin Culp,TE,13,REG,TB,ARI,0,0,0,0,0,0
00-0039792,Devontez Walker,WR,13,REG,BAL,CIN,0,2,0,0,83,0
00-0039793,AJ Barner,TE,13,REG,SEA,MIN,4,5,35,0,9,30
00-0039816,Anthony Gould,WR,13,REG,IND,HOU,0,0,0,0,0,0
00-0039824,Jared Wiley,TE,13,REG,KC,DAL,1,1,4,0,-4,8
00-0039847,Theo Johnson,TE,13,REG,NYG,NE,3,8,29,0,103,1
00-0039849,Marvin Harrison Jr.,WR,13,REG,ARI,TB,6,7,69,0,83,11
00-0039868,Troy Franklin,WR,13,REG,DEN,WAS,2,3,21,0,19,0
00-0039880,Malik Washington,WR,13,REG,MIA,NO,4,5,30,0,18,31
00-0039890,Adonai Mitchell,WR,13,REG,NYJ,ATL,8,12,102,1,173,1
00-0039893,Brian Thomas Jr.,WR,13,REG,JAX,TEN,2,3,28,0,47,12
00-0039894,Xavier Worthy,WR,13,REG,KC,DAL,4,6,61,0,66,24
00-0039901,Keon Coleman,WR,13,REG,BUF,PIT,2,3,9,1,6,6
00-0039915,Ladd McConkey,WR,13,REG,LAC,LV,4,6,39,1,52,5
00-0039916,Ricky Pearsall,WR,13,REG,SF,CLE,2,3,14,0,21,6
00-0039919,Rome Odunze,WR,13,REG,CHI,PHI,2,6,8,0,57,1
00-0039920,Malachi Corley,WR,13,REG,CLE,SF,0,0,0,0,0,0
00-0040058,Nick Kallerup,TE,13,REG,SEA,MIN,0,0,0,0,0,0
00-0040124,Tetairoa McMillan,WR,13,REG,CAR,LA,1,2,43,1,46,20
00-0040126,Colston Loveland,TE,13,REG,CHI,PHI,3,6,28,0,69,1
00-0040128,Tyler Warren,TE,13,REG,IND,HOU,3,4,22,1,12,4
00-0040129,Emeka Egbuka,WR,13,REG,TB,ARI,4,8,42,0,84,18
00-0040130,Jayden Higgins,WR,13,REG,HOU,IND,5,5,65,0,47,18
00-0040131,Kyle Williams,WR,13,REG,NE,NYG,1,1,33,1,33,0
00-0040134,Pat Bryant,WR,13,REG,DEN,WAS,3,7,42,0,66,18
00-0040138,Jaylin Noel,WR,13,REG,HOU,IND,0,1,0,0,5,0
00-0040154,Tai Felton,WR,13,REG,MIN,SEA,0,0,0,0,0,0
00-0040164,Jaylin Lane,WR,13,REG,WAS,DEN,0,1,0,0,29,0
00-0040170,Elic Ayomanor,WR,13,REG,TEN,JAX,1,5,5,0,57,0
00-0040187,Mitchell Evans,TE,13,REG,CAR,LA,3,3,20,0,-3,23
00-0040189,Oronde Gadsden II,TE,13,REG,LAC,LV,1,2,27,0,33,4
00-0040194,Jackson Hawes,TE,13,REG,BUF,PIT,1,1,10,0,0,10
00-0040237,Tez Johnson,WR,13,REG,TB,ARI,1,2,5,0,30,7
00-0040259,Gage Larvadain,WR,13,REG,CLE,SF,2,3,23,0,18,6
00-0040506,Myles Price,WR,13,REG,MIN,SEA,0,0,0,0,0,0
00-0040522,Xavier Restrepo,WR,13,REG,TEN,JAX,1,1,15,0,9,6
00-0040534,Ke'Shawn Williams,WR,13,REG,PIT,BUF,0,0,0,0,0,0
00-0040563,Efton Chism III,WR,13,REG,NE,NYG,0,0,0,0,0,0
00-0040581,Dont'e Thornton Jr.,WR,13,REG,LV,LAC,1,2,11,0,23,12
00-0040584,Gunnar Helm,TE,13,REG,TEN,JAX,6,7,23,0,36,2
00-0040590,Konata Mumpfield,WR,13,REG,LA,CAR,0,0,0,0,0,0
00-0040663,Harold Fannin Jr.,TE,13,REG,CLE,SF,3,5,43,1,26,19
00-0040669,Isaac TeSlaa,WR,13,REG,DET,GB,2,2,35,1,34,1
00-0040705,Chimere Dike,WR,13,REG,TEN,JAX,1,4,8,0,35,11
00-0040727,Tre Harris,WR,13,REG,LAC,LV,3,4,30,0,44,20
00-0040729,Jack Bech,WR,13,REG,LV,LAC,2,3,22,0,14,8
