player_id,player_display_name,week,season_type,team,opponent_team,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_fumbles_forced,def_sacks,def_qb_hits,def_interceptions,def_pass_defended,def_tds,def_fumbles,def_safeties
00-0036914,Greg Rousseau,1,REG,BUF,BAL,3,0,0,0,0,0,0,0,1,0,0,0
00-0036916,Milton Williams,1,REG,NE,LV,1,0,2,1,0,0,2,0,0,0,0,0
00-0036927,Pete Werner,1,REG,NO,ARI,7,0,2,0,0,1,1,0,0,0,0,0
00-0036932,Micah Parsons,1,REG,GB,DET,1,0,0,1,0,1,1,0,0,0,0,0
00-0036933,Zaven Collins,1,REG,ARI,NO,2,0,4,0,0,0,0,0,0,0,0,0
00-0036934,Jaelan Phillips,1,REG,MIA,IND,1,0,1,0,0,0,0,0,0,0,0,0
00-0036937,Paulson Adebo,1,REG,NYG,WAS,6,0,1,0,0,0,0,0,1,0,0,0
00-0036940,Odafe Oweh,1,REG,BAL,BUF,0,0,1,0,0,0,1,0,0,0,0,0
00-0036941,Andre Cisco,1,REG,NYJ,PIT,2,0,3,0,0,0,0,0,0,0,0,0
00-0036942,Osa Odighizuwa,1,REG,DAL,PHI,1,0,2,0,0,0,1,0,0,0,0,0
00-0036944,Jaycee Horn,1,REG,CAR,JAX,1,0,1,0,0,0,0,1,1,0,0,0
00-0036952,Jonathon Cooper,1,REG,DEN,TEN,1,1,0,1,0,1,1,0,0,0,0,0
00-0036962,Tre'von Moehrig,1,REG,CAR,JAX,7,0,4,0,0,0,0,0,0,0,0,0
00-0036964,Derrick Barnes,1,REG,DET,GB,4,0,2,1,0,0,0,0,0,0,0,0
00-0036974,Tyson Campbell,1,REG,JAX,CAR,4,0,2,1,0,0,0,0,1,0,0,0
00-0036981,Christian Barmore,1,REG,NE,LV,1,0,4,0,0,0,0,0,0,0,0,0
00-0036986,Nahshon Wright,1,REG,CHI,MIN,2,1,1,1,0,0,0,1,1,1,0,0
00-0036987,Brandon Stephens,1,REG,NYJ,PIT,3,0,1,0,0,0,0,0,1,0,0,0
00-0036989,Malcolm Koonce,1,REG,LV,NE,1,0,2,1,1,1,2,0,0,0,0,0
00-0036990,Divine Deablo,1,REG,ATL,TB,1,0,5,1,0,0.5,1,0,1,0,0,0
00-0036992,Elijah Molden,1,REG,LAC,KC,4,0,0,0,0,0,0,0,0,0,0,0
00-0036993,Ifeatu Melifonwu,1,REG,MIA,IND,6,0,0,0,0,0,0,0,0,0,0,0
00-0036994,Ernest Jones,1,REG,SEA,SF,2,1,5,1,0,0,0,1,2,0,0,0
00-0036995,Baron Browning,1,REG,ARI,NO,1,0,3,1,0,1,1,0,0,0,0,0
00-0036996,Greg Newsome II,1,REG,CLE,CIN,3,0,0,0,0,0,0,0,2,0,0,0
00-0036998,Jevon Holland,1,REG,NYG,WAS,3,0,5,0,0,0,0,0,1,0,0,0
00-0037003,Chazz Surratt,1,REG,SEA,SF,0,0,1,0,0,0,0,0,0,0,0,0
00-0037007,Patrick Jones II,1,REG,CAR,JAX,1,0,0,0,0,0,0,0,0,0,0,0
00-0037051,Elijah Garcia,1,REG,NYG,WAS,1,0,0,0,0,0,0,0,0,0,0,0
00-0037073,Jordan Davis,1,REG,PHI,DAL,3,0,3,1,0,0,0,0,1,0,0,0
00-0037074,Quay Walker,1,REG,GB,DET,5,1,3,2,0,0,0,0,1,0,0,0
00-0037075,Devonte Wyatt,1,REG,GB,DET,1,0,2,1,0,1,3,0,0,0,0,0
00-0037079,Riq Woolen,1,REG,SEA,SF,3,0,1,0,0,0,0,0,1,0,0,0
00-0037083,Kingsley Enagbare,1,REG,GB,DET,0,0,3,0,0,0,0,0,0,0,0,0
00-0037091,Bo Melton,1,REG,GB,DET,0,0,0,0,0,0,0,0,0,0,0,0
00-0037096,Elijah Hicks,1,REG,CHI,MIN,1,0,1,0,0,0,0,0,0,0,0,0
00-0037106,Jaylon Jones,1,REG,CHI,MIN,0,0,2,0,0,0,0,0,0,0,0,0
00-0037109,Jack Sanborn,1,REG,DAL,PHI,1,1,4,1,0,0,0,0,0,0,0,0
00-0037130,Reed Blankenship,1,REG,PHI,DAL,3,0,0,0,0,0,0,0,0,0,0,0
00-0037137,Josh Jobe,1,REG,SEA,SF,1,0,1,0,0,0,0,1,1,0,0,0
00-0037155,Tony Adams,1,REG,NYJ,PIT,3,0,3,0,0,0,0,0,0,0,0,0
00-0037190,Sauce Gardner,1,REG,NYJ,PIT,0,0,2,0,0,0,0,0,2,0,0,0
00-0037191,Trent McDuffie,1,REG,KC,LAC,4,0,1,0,0,0,0,0,1,0,0,0
00-0037192,George Karlaftis,1,REG,KC,LAC,1,1,1,2,0,1,1,0,0,0,0,0
00-0037193,Bryan Cook,1,REG,KC,LAC,2,0,1,0,0,0,0,0,0,0,0,0
00-0037195,Jaylen Watson,1,REG,KC,LAC,5,0,1,0,0,0,0,0,1,0,0,0
00-0037208,Jack Cochrane,1,REG,KC,LAC,0,0,1,0,0,0,0,0,0,0,0,0
00-0037235,Travon Walker,1,REG,JAX,CAR,1,0,1,0,0,0,0,0,0,0,0,0
00-0037236,Aidan Hutchinson,1,REG,DET,GB,0,0,0,0,0,0,1,0,0,0,0,0
00-0037237,Derek Stingley Jr.,1,REG,HOU,LA,4,0,1,0,0,0,0,0,0,0,0,0
00-0037242,Kaiir Elam,1,REG,DAL,PHI,4,0,2,0,0,0,0,0,0,0,0,0
00-0037244,Devin Lloyd,1,REG,JAX,CAR,0,0,4,0,0,0,0,0,0,0,0,0
00-0037246,Jalen Pitre,1,REG,HOU,LA,4,0,1,0,0,0,0,0,0,0,0,0
00-0037249,Nik Bonitto,1,REG,DEN,TEN,2,1,0,2,0,1,3,0,0,0,0,0
00-0037251,Alex Wright,1,REG,CLE,CIN,0,0,1,0,0,0,0,0,0,0,0,0
00-0037253,Marcus Jones,1,REG,NE,LV,2,1,1,1,0,0,0,0,1,0,0,0
00-0037254,Terrel Bernard,1,REG,BUF,BAL,2,0,1,1,0,0,0,0,0,0,0,0
00-0037259,Micah McFadden,1,REG,NYG,WAS,2,0,1,0,0,0,1,0,0,0,0,0
00-0037262,Thomas Booker,1,REG,LV,NE,1,0,2,0,0,0,1,0,1,0,0,0
00-0037268,Zyon McCollum,1,REG,TB,ATL,7,0,3,1,0,0,0,0,0,0,0,0
00-0037269,Eric Johnson,1,REG,IND,MIA,1,0,0,0,0,0,0,0,0,0,0,0
00-0037275,DaRon Bland,1,REG,DAL,PHI,2,0,1,0,0,0,0,0,0,0,0,0
00-0037280,Matthew Butler,1,REG,MIA,IND,2,0,0,0,0,0,0,0,0,0,0,0
00-0037281,Damone Clark,1,REG,DAL,PHI,3,0,3,0,0,0,0,0,0,0,0,0
00-0037288,Christian Benford,1,REG,BUF,BAL,5,0,2,0,0,0,0,0,0,0,0,0
00-0037294,Jordan Jackson,1,REG,DEN,TEN,0,0,1,0,0,0,0,0,0,0,0,0
00-0037301,Theo Jackson,1,REG,MIN,CHI,3,0,1,0,0,0,0,0,0,0,0,0
00-0037307,Ja'Sir Taylor,1,REG,LAC,KC,1,0,1,0,0,0,0,0,0,0,0,0
00-0037310,James Houston,1,REG,DAL,PHI,2,0,0,1,0,0,0,0,0,0,0,0
00-0037316,Mark Robinson,1,REG,NE,LV,0,1,1,0,0,0,0,0,0,0,0,0
00-0037321,Chase Lucas,1,REG,SF,SEA,1,0,0,0,0,0,0,0,0,0,0,0
00-0037323,Rodney Thomas,1,REG,IND,MIA,2,1,0,1,0,0,0,0,0,0,0,0
00-0037384,Ja'Quan McMillian,1,REG,DEN,TEN,1,0,1,1,1,1,1,0,0,0,0,0
00-0037512,Isaiah Pola-Mao,1,REG,LV,NE,5,0,2,1,0,0,0,1,1,0,0,0
00-0037526,Marcelino McCrary-Ball,1,REG,NYJ,PIT,4,0,1,0,1,0,0,0,0,0,0,0
00-0037527,Segun Olubi,1,REG,IND,MIA,1,0,0,0,0,0,0,0,0,0,0,0
00-0037549,Darrell Baker Jr.,1,REG,TEN,DEN,3,0,1,0,0,0,0,0,0,0,0,0
00-0037587,Nate Landman,1,REG,LA,HOU,6,0,4,0,1,0,1,0,0,0,0,0
00-0037596,Jack Gibbens,1,REG,NE,LV,1,0,1,0,0,0,0,0,0,0,0,0
00-0037602,Sam Okuayinonu,1,REG,SF,SEA,2,0,0,0,1,0,0,0,0,0,0,0
00-0037611,Kayvon Thibodeaux,1,REG,NYG,WAS,0,1,1,1,0,0.5,1,0,0,0,0,0
00-0037616,Nick Cross,1,REG,IND,MIA,4,0,2,1,0,1,1,0,0,0,0,0
00-0037633,Jacob Hummel,1,REG,BAL,BUF,1,0,0,0,0,0,0,0,0,0,0,0
00-0037663,Jermaine Johnson II,1,REG,NYJ,PIT,0,0,3,0,0,0,0,0,0,0,0,0
00-0037665,Sam Williams,1,REG,DAL,PHI,3,0,2,1,0,0,1,0,0,0,0,0
00-0037667,Kerby Joseph,1,REG,DET,GB,1,0,0,0,0,0,0,0,0,0,0,0
00-0037743,Daxton Hill,1,REG,CIN,CLE,4,1,4,0,0,0,0,0,0,0,0,0
00-0037752,Tycen Anderson,1,REG,CIN,CLE,2,0,2,0,0,0,0,0,0,0,0,0
00-0037753,Cam Taylor-Britt,1,REG,CIN,CLE,0,0,1,0,0,0,0,0,0,0,0,0
00-0037756,Travis Jones,1,REG,BAL,BUF,1,1,1,1,0,0,0,0,0,0,0,0
00-0037758,Cordale Flott,1,REG,NYG,WAS,1,0,1,0,0,0,0,0,1,0,0,0
00-0037799,Dondrea Tillman,1,REG,DEN,TEN,0,0,1,0,0,0,0,0,0,0,0,0
00-0037819,Leo Chenal,1,REG,KC,LAC,1,0,1,0,0,0,0,0,0,0,0,0
00-0037823,Christian Harris,1,REG,HOU,LA,1,0,0,0,0,0,0,0,0,0,0,0
00-0037832,Kalia Davis,1,REG,SF,SEA,1,0,0,1,0,0,0,0,0,0,0,0
00-0037839,Cobie Durant,1,REG,LA,HOU,2,0,0,0,0,0,0,1,1,0,0,0
00-0037841,Quentin Lake,1,REG,LA,HOU,1,0,1,0,0,0,0,0,0,0,0,0
00-0037843,Daniel Hardy,1,REG,CHI,MIN,1,0,2,0,0,0,0,0,0,0,0,0
00-0038038,Kyle Hamilton,1,REG,BAL,BUF,6,0,3,0,1,0,0,0,2,0,0,0
00-0038039,Jack Jones,1,REG,MIA,IND,3,0,5,0,0,0,0,0,1,0,0,0
00-0038043,Joshua Williams,1,REG,KC,LAC,0,0,0,0,0,0,0,0,0,0,0,0
00-0038100,Percy Butler,1,REG,WAS,NYG,1,0,2,0,0,0,0,0,0,0,0,0
00-0038101,Akayleb Evans,1,REG,CAR,JAX,1,0,0,0,0,0,0,0,0,0,0,0
00-0038106,Eyioma Uwazurike,1,REG,DEN,TEN,0,0,3,0,0,0,0,0,0,0,0,0
00-0038116,Arnold Ebiketie,1,REG,ATL,TB,3,0,2,1,0,0,0,0,0,0,0,0
00-0038121,Alontae Taylor,1,REG,NO,ARI,1,0,1,1,0,1,1,0,0,0,0,0
00-0038123,Dane Belton,1,REG,NYG,WAS,2,0,2,0,0,0,0,0,0,0,0,0
00-0038125,Roger McCreary,1,REG,TEN,DEN,4,0,1,0,0,0,0,1,1,0,0,0
00-0038127,Logan Hall,1,REG,TB,ATL,1,0,0,0,0,0,0,0,0,0,0,0
00-0038133,Boye Mafe,1,REG,SEA,SF,1,0,1,0,0,0,0,0,0,0,0,0
00-0038135,Jaquan Brisker,1,REG,CHI,MIN,4,0,1,0,0,0,0,0,0,0,0,0
00-0038136,Coby Bryant,1,REG,SEA,SF,6,0,2,0,0,0,0,0,0,0,0,0
00-0038381,Kyu Blu Kelly,1,REG,LV,NE,7,0,2,0,0,0,0,0,1,0,0,0
00-0038386,Jalen Carter,1,REG,PHI,DAL,0,0,0,0,0,0,0,0,0,0,0,0
00-0038387,Colby Wooden,1,REG,GB,DET,1,2,3,2,0,0,1,0,0,0,0,0
00-0038390,Noah Sewell,1,REG,CHI,MIN,7,0,2,0,0,0,0,0,0,0,0,0
00-0038408,Carrington Valentine,1,REG,GB,DET,1,0,0,0,0,0,0,0,0,0,0,0
00-0038412,Moro Ojomo,1,REG,PHI,DAL,0,0,1,0,0,0,1,0,0,0,0,0
00-0038414,Kendall Williamson,1,REG,LAC,KC,0,0,1,0,0,0,0,0,0,0,0,0
00-0038504,Trenton Simpson,1,REG,BAL,BUF,0,1,0,1,0,0,0,0,0,0,0,0
00-0038505,Tavius Robinson,1,REG,BAL,BUF,4,0,1,0,0,0,0,0,0,0,0,0
00-0038513,Cam Jones,1,REG,NYJ,PIT,0,0,2,0,0,0,0,0,0,0,0,0
00-0038541,Tyree Wilson,1,REG,LV,NE,2,0,1,1,0,1,2,0,0,0,0,0
00-0038546,Myles Murphy,1,REG,CIN,CLE,1,0,1,0,0,0,0,0,0,0,0,0
00-0038549,DJ Turner II,1,REG,CIN,CLE,0,0,2,0,0,0,0,1,2,0,0,0
00-0038552,Riley Moss,1,REG,DEN,TEN,5,0,2,0,0,0,0,0,2,0,0,0
00-0038553,Daiyan Henley,1,REG,LAC,KC,3,0,5,1,0,1,1,0,0,0,0,0
00-0038554,Ji'Ayir Brown,1,REG,SF,SEA,0,0,0,0,0,0,0,0,0,0,0,0
00-0038557,Dorian Williams,1,REG,BUF,BAL,4,0,1,0,0,0,0,0,0,0,0,0
00-0038560,Jordan Battle,1,REG,CIN,CLE,4,1,7,0,0,0,0,1,1,0,0,0
00-0038565,Mekhi Blackmon,1,REG,IND,MIA,2,0,1,0,0,0,0,0,0,0,0,0
00-0038570,Ventrell Miller,1,REG,JAX,CAR,1,0,1,0,0,0,0,0,1,0,0,0
00-0038574,Isaiah McGuire,1,REG,CLE,CIN,4,0,2,2,0,1,2,0,0,0,0,0
00-0038578,Jay Ward,1,REG,MIN,CHI,2,0,1,0,0,0,0,0,0,0,0,0
00-0038596,Antonio Johnson,1,REG,JAX,CAR,1,0,0,0,0,0,0,0,0,0,0,0
00-0038599,Henry To'oTo'o,1,REG,HOU,LA,2,0,4,1,0,1,1,0,1,0,0,0
00-0038600,Owen Pappoe,1,REG,ARI,NO,0,0,1,0,0,0,0,0,0,0,0,0
00-0038623,Dante Stills,1,REG,ARI,NO,2,0,1,0,0,0,0,0,0,0,0,0
00-0038625,Dee Winters,1,REG,SF,SEA,4,1,1,2,0,0,0,0,0,0,0,0
00-0038646,Alex Austin,1,REG,NE,LV,2,1,2,1,0,0,0,0,1,0,0,0
00-0038653,Cory Durden,1,REG,NE,LV,0,0,1,0,0,0,0,0,0,0,0,0
00-0038711,Mohamoud Diabate,1,REG,CLE,CIN,2,0,1,0,0,0,0,0,0,0,0,0
00-0038715,Ronnie Hickman Jr.,1,REG,CLE,CIN,3,0,2,0,0,0,0,0,1,0,0,0
00-0038778,Jalen Redmond,1,REG,MIN,CHI,1,0,1,0,0,0,0,0,0,0,0,0
00-0038807,Ivan Pace Jr.,1,REG,MIN,CHI,2,0,3,0,0,0,0,0,0,0,0,0
00-0038851,Caleb Murphy,1,REG,LAC,KC,2,0,2,0,0,0,0,0,0,0,0,0
00-0038890,Shaka Heyward,1,REG,CIN,CLE,0,0,1,0,0,0,0,0,0,0,0,0
00-0038922,Drake Thomas,1,REG,SEA,SF,0,0,2,0,0,0,0,0,0,0,0,0
00-0038966,Natrone Brooks,1,REG,ATL,TB,0,0,0,0,0,0,0,0,0,0,0,0
00-0038978,Byron Young,1,REG,PHI,DAL,0,0,1,0,0,0,0,0,0,0,0,0
00-0038980,Zach Harrison,1,REG,ATL,TB,0,0,2,0,0,0,0,0,0,0,0,0
00-0038982,Chamarri Conner,1,REG,KC,LAC,7,0,3,0,1,0,0,0,0,0,0,0
00-0038986,Nic Jones,1,REG,NYG,WAS,1,0,0,0,0,0,0,0,0,0,0,0
00-0038995,Bryan Bresee,1,REG,NO,ARI,1,0,1,0,0,0,0,0,0,0,0,0
00-0039002,Sydney Brown,1,REG,PHI,DAL,1,0,1,0,0,0,0,0,0,0,0,0
00-0039007,Garrett Williams,1,REG,ARI,NO,2,0,2,0,0,0,0,0,0,0,0,0
00-0039009,Dylan Horton,1,REG,HOU,LA,1,0,0,0,0,0,0,0,0,0,0,0
00-0039013,Nolan Smith,1,REG,PHI,DAL,1,0,3,0,0,0,0,0,0,0,0,0
00-0039018,Jack Campbell,1,REG,DET,GB,5,0,5,0,0,0,0,0,0,0,0,0
00-0039031,Adetomiwa Adebawore,1,REG,IND,MIA,0,0,1,0,0,0,0,0,0,0,0,0
00-0039047,Derick Hall,1,REG,SEA,SF,0,0,2,0,0,0,2,0,0,0,0,0
00-0039049,SirVocea Dennis,1,REG,TB,ATL,6,1,3,2,0,0,0,0,1,0,0,0
00-0039054,Marte Mapu,1,REG,NE,LV,1,0,0,0,0,0,0,0,0,0,0,0
00-0039068,Yaya Diaby,1,REG,TB,ATL,2,1,0,1,0,0,2,0,0,0,0,0
00-0039070,Gervon Dexter Sr.,1,REG,CHI,MIN,2,0,1,1,0,1,1,0,0,0,0,0
00-0039071,Tyrique Stevenson,1,REG,CHI,MIN,3,0,0,0,0,0,0,0,1,0,0,0
00-0039072,Jakorian Bennett,1,REG,PHI,DAL,3,0,0,0,0,0,0,0,0,0,0,0
00-0039076,Nick Hampton,1,REG,LA,HOU,0,0,1,0,0,0,0,0,0,0,0,0
00-0039108,Will Anderson Jr.,1,REG,HOU,LA,3,1,0,3,0,1,2,0,0,0,0,0
00-0039110,Keeanu Benton,1,REG,PIT,NYJ,1,0,1,0,0,0,0,0,0,0,0,0
00-0039111,Tuli Tuipulotu,1,REG,LAC,KC,0,0,1,0,0,0,2,0,0,0,0,0
00-0039112,Lukas Van Ness,1,REG,GB,DET,1,0,3,1,0,0.5,1,0,0,0,0,0
00-0039137,Byron Young,1,REG,LA,HOU,5,0,4,1,0,1,2,0,0,0,0,0
00-0039138,Kobie Turner,1,REG,LA,HOU,1,0,2,0,0,0,0,0,0,0,0,0
00-0039141,Brian Branch,1,REG,DET,GB,4,0,1,1,0,0,0,0,0,0,0,0
00-0039142,Will McDonald IV,1,REG,NYJ,PIT,2,0,1,2,0,2,3,0,0,0,0,0
00-0039148,Keion White,1,REG,NE,LV,0,1,1,0,0,0,0,0,0,0,0,0
00-0039149,Quan Martin,1,REG,WAS,NYG,3,0,2,0,0,0,1,0,0,0,0,0
00-0039151,Emmanuel Forbes,1,REG,LA,HOU,2,0,1,0,0,0,0,0,0,0,0,0
00-0039167,Joey Porter Jr.,1,REG,PIT,NYJ,1,0,0,0,0,0,0,0,0,0,0,0
00-0039169,Devon Witherspoon,1,REG,SEA,SF,7,0,1,1,0,0,0,0,0,0,0,0
00-0039178,Austin Ajiake,1,REG,IND,MIA,1,0,1,0,0,0,0,0,0,0,0,0
00-0039232,Nate Wiggins,1,REG,BAL,BUF,5,0,0,0,0,0,0,0,0,0,0,0
00-0039234,T.J. Tampa,1,REG,BAL,BUF,2,0,0,0,0,0,0,0,0,0,0,0
00-0039309,Byron Murphy II,1,REG,SEA,SF,2,0,4,0,0,0,1,0,0,0,0,0
00-0039333,Brandon Codrington,1,REG,BUF,BAL,0,0,0,0,0,0,0,0,0,0,0,0
00-0039340,Laiatu Latu,1,REG,IND,MIA,1,0,0,0,0,0,0,1,1,0,0,0
00-0039343,Kamari Lassiter,1,REG,HOU,LA,4,1,4,0,0,0,0,0,0,0,0,0
00-0039345,Renardo Green,1,REG,SF,SEA,2,0,2,0,0,0,0,0,2,0,0,0
00-0039347,Trevin Wallace,1,REG,CAR,JAX,5,0,0,0,0,0,0,0,0,0,0,0
00-0039352,Marist Liufau,1,REG,DAL,PHI,3,0,0,0,0,0,0,0,0,0,0,0
00-0039353,Jarrian Jones,1,REG,JAX,CAR,4,0,0,0,0,0,0,0,0,0,0,0
00-0039357,Decamerion Richardson,1,REG,LV,NE,1,0,0,0,0,0,0,0,0,0,0,0
00-0039366,Tarheeb Still,1,REG,LAC,KC,3,0,0,0,0,0,0,0,0,0,0,0
00-0039369,Cam Hart,1,REG,LAC,KC,4,0,0,0,0,0,0,0,0,0,0,0
00-0039371,Kris Abrams-Draine,1,REG,DEN,TEN,1,0,0,0,0,0,0,0,0,0,0,0
00-0039372,Jarvis Brownlee Jr.,1,REG,TEN,DEN,5,1,3,2,0,0,0,0,1,0,0,0
00-0039374,Tommy Eichenberg,1,REG,LV,NE,1,0,1,0,0,0,0,0,0,0,0,0
00-0039375,Josh Newton,1,REG,CIN,CLE,3,0,0,0,0,0,0,0,0,0,0,0
00-0039380,Chau Smith-Wade,1,REG,CAR,JAX,1,0,0,0,0,0,0,0,0,0,0,0
00-0039388,Jaylan Ford,1,REG,NO,ARI,0,0,1,0,0,0,0,0,0,0,0,0
00-0039417,Myles Harden,1,REG,CLE,CIN,2,1,0,0,0,0,0,0,0,0,0,0
00-0039421,Levi Drake Rodriguez,1,REG,MIN,CHI,1,0,1,1,0,0,0,0,0,0,0,0
00-0039423,Jonah Laulu,1,REG,LV,NE,1,0,1,0,0,1,0,0,0,0,0,0
00-0039430,James Williams,1,REG,TEN,DEN,0,0,0,0,0,0,0,0,0,0,0,0
00-0039431,Jowon Briggs,1,REG,NYJ,PIT,0,0,1,0,0,0,0,0,0,0,0,0
00-0039435,Tatum Bethune,1,REG,SF,SEA,1,0,1,0,0,0,0,0,0,0,0,0
00-0039436,Jaylen Harrell,1,REG,TEN,DEN,2,0,1,0,0,0,0,0,0,0,0,0
00-0039460,Carl Jones,1,REG,CHI,MIN,0,0,1,0,0,0,0,0,0,0,0,0
00-0039481,Storm Duck,1,REG,MIA,IND,0,1,1,0,0,0,0,0,1,0,0,0
00-0039596,Rashad Wisdom,1,REG,TB,ATL,0,0,2,0,0,0,0,0,0,0,0,0
00-0039601,Demani Richardson,1,REG,CAR,JAX,0,0,1,0,0,0,0,0,0,0,0,0
00-0039622,Isaiah Stalbird,1,REG,NO,ARI,2,0,0,0,0,0,0,0,0,0,0,0
00-0039692,Dell Pettus,1,REG,NE,LV,1,0,1,0,0,0,0,0,0,0,0,0
00-0039733,Ruke Orhorhoro,1,REG,ATL,TB,0,0,2,0,0,0,0,0,0,0,0,0
00-0039734,Braden Fiske,1,REG,LA,HOU,1,0,2,0,0,0,0,0,0,0,0,0
00-0039740,Jalyx Hunt,1,REG,PHI,DAL,0,1,2,1,0,0,0,0,0,0,0,0
00-0039741,Payton Wilson,1,REG,PIT,NYJ,3,0,2,1,0,0,1,0,0,0,0,0
00-0039749,Tyler Davis,1,REG,LA,HOU,1,0,3,1,0,1,1,0,0,0,0,0
00-0039763,Joe Andreessen,1,REG,BUF,BAL,0,0,1,0,0,0,0,0,0,0,0,0
00-0039774,Omar Speights,1,REG,LA,HOU,3,0,1,0,0,0,0,0,0,0,0,0
00-0039776,Jaylen McCollough,1,REG,LA,HOU,2,1,0,1,0,1,1,0,0,0,0,0
00-0039789,Qwan'tez Stiggers,1,REG,NYJ,PIT,0,0,2,0,0,0,0,0,0,0,0,0
00-0039795,Nehemiah Pritchett,1,REG,SEA,SF,1,0,0,0,0,0,0,0,0,0,0,0
00-0039800,DJ James,1,REG,NE,LV,1,0,0,0,0,0,0,0,0,0,0,0
00-0039807,Max Melton,1,REG,ARI,NO,3,1,2,0,0,0,0,0,1,0,0,0
00-0039809,Jonah Elliss,1,REG,DEN,TEN,2,1,0,1,0,1,1,0,0,0,0,0
00-0039812,Ty'Ron Hopper,1,REG,GB,DET,1,0,0,0,0,0,0,0,0,0,0,0
00-0039813,Evan Williams,1,REG,GB,DET,1,0,2,0,0,0,0,1,1,0,0,0
00-0039815,Tyrice Knight,1,REG,SEA,SF,3,1,3,0,0,0,0,0,0,0,0,0
00-0039818,Kitan Oladapo,1,REG,GB,DET,0,0,1,0,0,0,0,0,0,0,0,0
00-0039821,Andru Phillips,1,REG,NYG,WAS,3,0,1,0,0,0,0,0,0,0,0,0
00-0039825,Jaden Hicks,1,REG,KC,LAC,3,0,1,0,0,0,0,0,0,0,0,0
00-0039826,Jeremiah Trotter Jr.,1,REG,PHI,DAL,0,0,2,0,0,0,0,0,0,0,0,0
00-0039829,Darius Muasau,1,REG,NYG,WAS,1,0,1,0,0,0,0,0,0,0,0,0
00-0039834,Kamren Kinchens,1,REG,LA,HOU,2,0,2,0,0,0,0,0,1,0,0,0
00-0039838,Calen Bullock,1,REG,HOU,LA,2,1,0,0,0,0,0,0,0,0,0,0
00-0039841,Cooper DeJean,1,REG,PHI,DAL,3,0,2,0,0,0,0,0,1,0,0,0
00-0039846,Tykee Smith,1,REG,TB,ATL,7,0,4,0,0,0,0,0,1,0,0,0
00-0039850,Edgerrin Cooper,1,REG,GB,DET,7,1,4,0,0,0,0,0,0,0,0,0
00-0039852,Jared Verse,1,REG,LA,HOU,1,0,2,0,0,0,1,0,0,0,0,0
00-0039854,Darius Robinson,1,REG,ARI,NO,0,0,0,0,0,0,0,0,0,0,0,0
00-0039858,Cedric Gray,1,REG,TEN,DEN,5,0,3,0,0,0,0,0,0,0,0,0
00-0039860,Kool-Aid McKinstry,1,REG,NO,ARI,5,0,2,1,0,0,0,0,1,0,0,0
00-0039861,Tyler Nubin,1,REG,NYG,WAS,1,0,5,0,0,0,0,0,0,0,0,0
00-0039864,Dadrion Taylor-Demerson,1,REG,ARI,NO,3,0,0,0,0,0,0,0,2,0,0,0
00-0039867,Javon Bullard,1,REG,GB,DET,7,0,2,0,0,0,0,0,0,0,0,0
00-0039872,Cole Bishop,1,REG,BUF,BAL,4,0,0,0,0,0,0,0,0,0,0,0
00-0039879,Javon Solomon,1,REG,BUF,BAL,0,0,1,0,0,0,1,0,0,0,0,0
00-0039886,T'Vondre Sweat,1,REG,TEN,DEN,2,0,0,0,0,0,0,0,0,0,0,0
00-0039888,Quinyon Mitchell,1,REG,PHI,DAL,3,0,1,0,0,0,0,0,1,0,0,0
00-0039898,Mike Sainristil,1,REG,WAS,NYG,1,0,1,0,0,0,0,0,0,0,0,0
00-0039900,Marshawn Kneeland,1,REG,DAL,PHI,2,0,1,1,0,1,1,0,0,0,0,0
00-0039903,Terrion Arnold,1,REG,DET,GB,3,0,3,0,0,0,0,0,1,0,0,0
00-0039906,Jer'Zhan Newton,1,REG,WAS,NYG,1,0,0,1,0,0,1,0,0,0,0,0
00-0039908,Kris Jenkins,1,REG,CIN,CLE,2,0,0,0,0,0,0,0,0,0,0,0
00-0039911,Chop Robinson,1,REG,MIA,IND,1,0,0,0,0,0,0,0,0,0,0,0
00-0039924,Dallas Turner,1,REG,MIN,CHI,1,0,2,0,0,0,0,0,0,0,0,0
00-0040019,Jay Toia,1,REG,DAL,PHI,0,0,1,0,0,0,0,0,0,0,0,0
00-0040041,Nazir Stackhouse,1,REG,GB,DET,0,0,1,0,0,0,0,0,0,0,0,0
00-0040069,Teddye Buchanan,1,REG,BAL,BUF,3,0,1,0,0,0,0,0,0,0,0,0
00-0040076,Aeneas Peebles,1,REG,BAL,BUF,0,0,0,0,0,0,0,0,1,0,0,0
00-0040118,Cooper McDonald,1,REG,KC,LAC,0,0,1,0,0,0,0,0,0,0,0,0
00-0040127,Kenneth Grant,1,REG,MIA,IND,1,0,3,0,0,0,0,0,0,0,0,0
00-0040136,Princely Umanmielen,1,REG,CAR,JAX,1,0,0,0,0,0,0,0,0,0,0,0
00-0040137,Jordan Burch,1,REG,ARI,NO,1,0,1,0,0,0,0,0,0,0,0,0
00-0040143,Jacob Parrish,1,REG,TB,ATL,3,0,2,1,0,0,0,0,0,0,0,0
00-0040148,Xavier Watts,1,REG,ATL,TB,5,1,0,0,0,0,0,0,2,0,0,0
00-0040149,Jaylin Smith,1,REG,HOU,LA,1,0,1,0,0,0,0,0,0,0,0,0
00-0040152,Upton Stout,1,REG,SF,SEA,1,0,0,0,0,0,0,0,1,0,0,0
